record_id	key	name_code	col_lsid	database_full_name	rank	name	kingdom	phylum	classx	orderx	family	superfamily	genus	species	infraspecies	author	nameslist	namesjson	classification	authorityDetails	authority
7223102	animalia/species/pentagenia_vittigera	ITS-101589	urn:lsid:catalogueoflife.org:taxon:ef1bca82-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	palingeniidae	ephemeroidea	pentagenia	vittigera		Walsh, 1862	["pentagenia vittigera", "palingenia vittigera", "pentagenia quadripunctata"]	[{"source": "COL", "type": "accepted name", "name": "Pentagenia vittigera", "language": "latin", "author": "Walsh, 1862"}, {"source": "COL", "type": "scientific name", "name": "Palingenia vittigera", "language": "latin", "author": "Walsh, 1862"}, {"source": "COL", "type": "scientific name", "name": "Pentagenia quadripunctata", "language": "latin", "author": "Walsh, 1863"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": "ephemeroidea", "phylum": "arthropoda", "family": "palingeniidae", "author": "Walsh, 1862", "species": "vittigera", "genus": "pentagenia", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:ef1bca82-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223103	animalia/species/pentagenia_robusta	ITS-101592	urn:lsid:catalogueoflife.org:taxon:ef1bcbae-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	palingeniidae	ephemeroidea	pentagenia	robusta		McDunnough, 1926	["pentagenia robusta"]	[{"source": "COL", "type": "accepted name", "name": "Pentagenia robusta", "language": "latin", "author": "McDunnough, 1926"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": "ephemeroidea", "phylum": "arthropoda", "family": "palingeniidae", "author": "McDunnough, 1926", "species": "robusta", "genus": "pentagenia", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:ef1bcbae-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223104	animalia/species/paracloeodes_portoricensis	ITS-181175	urn:lsid:catalogueoflife.org:taxon:246376b8-60a7-102d-be47-00304854f810:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	baetidae		paracloeodes	portoricensis		Traver, 1938	["paracloeodes portoricensis"]	[{"source": "COL", "type": "accepted name", "name": "Paracloeodes portoricensis", "language": "latin", "author": "Traver, 1938"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "arthropoda", "family": "baetidae", "author": "Traver, 1938", "species": "portoricensis", "genus": "paracloeodes", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:246376b8-60a7-102d-be47-00304854f810:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223152	animalia/species/plauditus_virilis	ITS-568611	urn:lsid:catalogueoflife.org:taxon:24f62d78-60a7-102d-be47-00304854f810:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	baetidae		plauditus	virilis		McDunnough, 1923	["plauditus virilis", "pseudocloeon virile", "cloeon virilis", "pseudocloeon virilis", "baetis virile", "baetis virilis"]	[{"source": "COL", "type": "accepted name", "name": "Plauditus virilis", "language": "latin", "author": "McDunnough, 1923"}, {"source": "COL", "type": "scientific name", "name": "Pseudocloeon virile", "language": "latin", "author": "McDunnough, 1923"}, {"source": "COL", "type": "scientific name", "name": "Cloeon virilis", "language": "latin", "author": "McDunnough, 1923"}, {"source": "COL", "type": "scientific name", "name": "Pseudocloeon virilis", "language": "latin", "author": "McDunnough, 1923"}, {"source": "COL", "type": "scientific name", "name": "Baetis virile", "language": "latin", "author": "McDunnough, 1923"}, {"source": "COL", "type": "scientific name", "name": "Baetis virilis", "language": "latin", "author": "McDunnough, 1923"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "arthropoda", "family": "baetidae", "author": "McDunnough, 1923", "species": "virilis", "genus": "plauditus", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:24f62d78-60a7-102d-be47-00304854f810:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223082	animalia/species/ephemera_guttulata	ITS-101529	urn:lsid:catalogueoflife.org:taxon:efb83ec6-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	ephemeridae	ephemeroidea	ephemera	guttulata		Pictet, 1843	["ephemera guttulata"]	[{"source": "COL", "type": "accepted name", "name": "Ephemera guttulata", "language": "latin", "author": "Pictet, 1843"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": "ephemeroidea", "phylum": "arthropoda", "family": "ephemeridae", "author": "Pictet, 1843", "species": "guttulata", "genus": "ephemera", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:efb83ec6-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223140	animalia/species/camelobaetidius_warreni	ITS-568592	urn:lsid:catalogueoflife.org:taxon:24f60b40-60a7-102d-be47-00304854f810:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	baetidae		camelobaetidius	warreni		Traver and Edmunds, 1968	["camelobaetidius warreni", "dactylobaetis cepheus", "dactylobaetis warreni", "dactylobaetis zenobia", "dactylobaetis trivialis", "camelobaetidius zenobia", "dactylobaetis navis", "camelobaetidius trivialis", "camelobaetidius cepheus", "camelobaetidius navis", "camelobaetidius similis"]	[{"source": "COL", "type": "accepted name", "name": "Camelobaetidius warreni", "language": "latin", "author": "Traver and Edmunds, 1968"}, {"source": "COL", "type": "scientific name", "name": "Dactylobaetis cepheus", "language": "latin", "author": "Traver and Edmunds, 1968"}, {"source": "COL", "type": "scientific name", "name": "Dactylobaetis warreni", "language": "latin", "author": "Traver and Edmunds, 1968"}, {"source": "COL", "type": "scientific name", "name": "Dactylobaetis zenobia", "language": "latin", "author": "Traver and Edmunds, 1968"}, {"source": "COL", "type": "scientific name", "name": "Dactylobaetis trivialis", "language": "latin", "author": "Allen and Chao, 1978"}, {"source": "COL", "type": "scientific name", "name": "Camelobaetidius zenobia", "language": "latin", "author": "Traver and Edmunds, 1968"}, {"source": "COL", "type": "scientific name", "name": "Dactylobaetis navis", "language": "latin", "author": "Allen and Chao, 1978"}, {"source": "COL", "type": "scientific name", "name": "Camelobaetidius trivialis", "language": "latin", "author": "Allen and Chao, 1978"}, {"source": "COL", "type": "scientific name", "name": "Camelobaetidius cepheus", "language": "latin", "author": "Traver and Edmunds, 1968"}, {"source": "COL", "type": "scientific name", "name": "Camelobaetidius navis", "language": "latin", "author": "Allen and Chao, 1978"}, {"source": "COL", "type": "scientific name", "name": "Camelobaetidius similis", "language": "latin", "author": "Lugo-Ortiz and McCafferty, 1995"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "arthropoda", "family": "baetidae", "author": "Traver and Edmunds, 1968", "species": "warreni", "genus": "camelobaetidius", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:24f60b40-60a7-102d-be47-00304854f810:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223005	animalia/species/ephemerella_excrucians	ITS-101276	urn:lsid:catalogueoflife.org:taxon:241d25be-60a7-102d-be47-00304854f810:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	ephemerellidae	ephemerelloidea	ephemerella	excrucians		Walsh, 1862	["ephemerella excrucians", "ephemerella rama", "ephemerella rossi", "ephemerella ora", "ephemerella lacustris", "ephemerella semiflava", "ephemerella crenula", "ephemerella argo", "ephemerella inermis", "ephemerella excurcians"]	[{"source": "COL", "type": "accepted name", "name": "Ephemerella excrucians", "language": "latin", "author": "Walsh, 1862"}, {"source": "COL", "type": "scientific name", "name": "Ephemerella rama", "language": "latin", "author": "Allen, 1968"}, {"source": "COL", "type": "scientific name", "name": "Ephemerella rossi", "language": "latin", "author": "Allen and Edmunds, 1965"}, {"source": "COL", "type": "scientific name", "name": "Ephemerella ora", "language": "latin", "author": "Burks, 1949"}, {"source": "COL", "type": "scientific name", "name": "Ephemerella lacustris", "language": "latin", "author": "Allen and Edmunds, 1965"}, {"source": "COL", "type": "scientific name", "name": "Ephemerella semiflava", "language": "latin", "author": "McDunnough, 1926"}, {"source": "COL", "type": "scientific name", "name": "Ephemerella crenula", "language": "latin", "author": "Allen and Edmunds, 1965"}, {"source": "COL", "type": "scientific name", "name": "Ephemerella argo", "language": "latin", "author": "Burks, 1947"}, {"source": "COL", "type": "scientific name", "name": "Ephemerella inermis", "language": "latin", "author": "Eaton, 1884"}, {"source": "COL", "type": "scientific name", "name": "Ephemerella excurcians", "language": "latin", "author": "Walsh, 1862"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": "ephemerelloidea", "phylum": "arthropoda", "family": "ephemerellidae", "author": "Walsh, 1862", "species": "excrucians", "genus": "ephemerella", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:241d25be-60a7-102d-be47-00304854f810:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223004	animalia/species/ephemerella_dorothea	ITS-101272	urn:lsid:catalogueoflife.org:taxon:ef19f180-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	ephemerellidae	ephemerelloidea	ephemerella	dorothea		Needham, 1908	["ephemerella dorothea"]	[{"source": "COL", "type": "accepted name", "name": "Ephemerella dorothea", "language": "latin", "author": "Needham, 1908"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": "ephemerelloidea", "phylum": "arthropoda", "family": "ephemerellidae", "author": "Needham, 1908", "species": "dorothea", "genus": "ephemerella", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:ef19f180-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223142	animalia/species/cloeodes_excogitatus	ITS-568594	urn:lsid:catalogueoflife.org:taxon:24f610d6-60a7-102d-be47-00304854f810:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	baetidae		cloeodes	excogitatus		Waltz and McCafferty, 1987	["cloeodes excogitatus"]	[{"source": "COL", "type": "accepted name", "name": "Cloeodes excogitatus", "language": "latin", "author": "Waltz and McCafferty, 1987"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "arthropoda", "family": "baetidae", "author": "Waltz and McCafferty, 1987", "species": "excogitatus", "genus": "cloeodes", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:24f610d6-60a7-102d-be47-00304854f810:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223141	animalia/species/centroptilum_alamance	ITS-568593	urn:lsid:catalogueoflife.org:taxon:24f60e24-60a7-102d-be47-00304854f810:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	baetidae		centroptilum	alamance		Traver, 1932	["centroptilum alamance", "cloeon alamance", "neocloeon alamance"]	[{"source": "COL", "type": "accepted name", "name": "Centroptilum alamance", "language": "latin", "author": "Traver, 1932"}, {"source": "COL", "type": "scientific name", "name": "Cloeon alamance", "language": "latin", "author": "Traver, 1932"}, {"source": "COL", "type": "scientific name", "name": "Neocloeon alamance", "language": "latin", "author": "Traver, 1932"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "arthropoda", "family": "baetidae", "author": "Traver, 1932", "species": "alamance", "genus": "centroptilum", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:24f60e24-60a7-102d-be47-00304854f810:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223143	animalia/species/cloeodes_macrolamellus	ITS-568595	urn:lsid:catalogueoflife.org:taxon:24f61388-60a7-102d-be47-00304854f810:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	baetidae		cloeodes	macrolamellus		Waltz and McCafferty, 1987	["cloeodes macrolamellus"]	[{"source": "COL", "type": "accepted name", "name": "Cloeodes macrolamellus", "language": "latin", "author": "Waltz and McCafferty, 1987"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "arthropoda", "family": "baetidae", "author": "Waltz and McCafferty, 1987", "species": "macrolamellus", "genus": "cloeodes", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:24f61388-60a7-102d-be47-00304854f810:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223035	animalia/species/tricorythodes_comus	ITS-101418	urn:lsid:catalogueoflife.org:taxon:ef174098-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	leptohyphidae	ephemerelloidea	tricorythodes	comus		Traver, 1959	["tricorythodes comus"]	[{"source": "COL", "type": "accepted name", "name": "Tricorythodes comus", "language": "latin", "author": "Traver, 1959"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": "ephemerelloidea", "phylum": "arthropoda", "family": "leptohyphidae", "author": "Traver, 1959", "species": "comus", "genus": "tricorythodes", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:ef174098-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223003	animalia/species/ephemerella_catawba	ITS-101262	urn:lsid:catalogueoflife.org:taxon:ef19eeec-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	ephemerellidae	ephemerelloidea	ephemerella	catawba		Traver, 1932	["ephemerella catawba"]	[{"source": "COL", "type": "accepted name", "name": "Ephemerella catawba", "language": "latin", "author": "Traver, 1932"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": "ephemerelloidea", "phylum": "arthropoda", "family": "ephemerellidae", "author": "Traver, 1932", "species": "catawba", "genus": "ephemerella", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:ef19eeec-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223144	animalia/species/cloeodes_peninsulus	ITS-568596	urn:lsid:catalogueoflife.org:taxon:24f6163a-60a7-102d-be47-00304854f810:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	baetidae		cloeodes	peninsulus		Waltz and McCafferty, 1987	["cloeodes peninsulus"]	[{"source": "COL", "type": "accepted name", "name": "Cloeodes peninsulus", "language": "latin", "author": "Waltz and McCafferty, 1987"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "arthropoda", "family": "baetidae", "author": "Waltz and McCafferty, 1987", "species": "peninsulus", "genus": "cloeodes", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:24f6163a-60a7-102d-be47-00304854f810:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223021	animalia/species/attenella_delantala	ITS-101345	urn:lsid:catalogueoflife.org:taxon:ef1738b4-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	ephemerellidae	ephemerelloidea	attenella	delantala		Mayo, 1952	["attenella delantala", "ephemerella delantala"]	[{"source": "COL", "type": "accepted name", "name": "Attenella delantala", "language": "latin", "author": "Mayo, 1952"}, {"source": "COL", "type": "scientific name", "name": "Ephemerella delantala", "language": "latin", "author": "Mayo, 1952"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": "ephemerelloidea", "phylum": "arthropoda", "family": "ephemerellidae", "author": "Mayo, 1952", "species": "delantala", "genus": "attenella", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:ef1738b4-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223041	animalia/species/haplohyphes_huallaga	ITS-101428	urn:lsid:catalogueoflife.org:taxon:eee26d78-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	leptohyphidae	ephemerelloidea	haplohyphes	huallaga		Allen, 1966	["haplohyphes huallaga"]	[{"source": "COL", "type": "accepted name", "name": "Haplohyphes huallaga", "language": "latin", "author": "Allen, 1966"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": "ephemerelloidea", "phylum": "arthropoda", "family": "leptohyphidae", "author": "Allen, 1966", "species": "huallaga", "genus": "haplohyphes", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:eee26d78-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223040	animalia/species/tricorythodes_sordidus	ITS-101426	urn:lsid:catalogueoflife.org:taxon:ee98ded8-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	leptohyphidae	ephemerelloidea	tricorythodes	sordidus		Allen, 1967	["tricorythodes sordidus"]	[{"source": "COL", "type": "accepted name", "name": "Tricorythodes sordidus", "language": "latin", "author": "Allen, 1967"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": "ephemerelloidea", "phylum": "arthropoda", "family": "leptohyphidae", "author": "Allen, 1967", "species": "sordidus", "genus": "tricorythodes", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:ee98ded8-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223047	animalia/species/leptohyphes_castaneus	ITS-101442	urn:lsid:catalogueoflife.org:taxon:241d4ce2-60a7-102d-be47-00304854f810:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	leptohyphidae	ephemerelloidea	leptohyphes	castaneus		Allen, 1967	["leptohyphes castaneus"]	[{"source": "COL", "type": "accepted name", "name": "Leptohyphes castaneus", "language": "latin", "author": "Allen, 1967"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": "ephemerelloidea", "phylum": "arthropoda", "family": "leptohyphidae", "author": "Allen, 1967", "species": "castaneus", "genus": "leptohyphes", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:241d4ce2-60a7-102d-be47-00304854f810:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223006	animalia/species/ephemerella_hispida	ITS-101280	urn:lsid:catalogueoflife.org:taxon:ef13ba5e-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	ephemerellidae	ephemerelloidea	ephemerella	hispida		Allen and Edmunds, 1965	["ephemerella hispida"]	[{"source": "COL", "type": "accepted name", "name": "Ephemerella hispida", "language": "latin", "author": "Allen and Edmunds, 1965"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": "ephemerelloidea", "phylum": "arthropoda", "family": "ephemerellidae", "author": "Allen and Edmunds, 1965", "species": "hispida", "genus": "ephemerella", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:ef13ba5e-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223136	animalia/species/baetodes_tritus	ITS-568588	urn:lsid:catalogueoflife.org:taxon:24f60078-60a7-102d-be47-00304854f810:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	baetidae		baetodes	tritus		Cohen and Allen, 1972	["baetodes tritus"]	[{"source": "COL", "type": "accepted name", "name": "Baetodes tritus", "language": "latin", "author": "Cohen and Allen, 1972"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "arthropoda", "family": "baetidae", "author": "Cohen and Allen, 1972", "species": "tritus", "genus": "baetodes", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:24f60078-60a7-102d-be47-00304854f810:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223135	animalia/species/baetodes_pictus	ITS-568587	urn:lsid:catalogueoflife.org:taxon:24f5fdd0-60a7-102d-be47-00304854f810:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	baetidae		baetodes	pictus		Cohen and Allen, 1972	["baetodes pictus"]	[{"source": "COL", "type": "accepted name", "name": "Baetodes pictus", "language": "latin", "author": "Cohen and Allen, 1972"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "arthropoda", "family": "baetidae", "author": "Cohen and Allen, 1972", "species": "pictus", "genus": "baetodes", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:24f5fdd0-60a7-102d-be47-00304854f810:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223137	animalia/species/callibaetis_distinctus	ITS-568589	urn:lsid:catalogueoflife.org:taxon:24f60320-60a7-102d-be47-00304854f810:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	baetidae		callibaetis	distinctus		Lugo-Ortiz and McCafferty, 1996	["callibaetis distinctus"]	[{"source": "COL", "type": "accepted name", "name": "Callibaetis distinctus", "language": "latin", "author": "Lugo-Ortiz and McCafferty, 1996"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "arthropoda", "family": "baetidae", "author": "Lugo-Ortiz and McCafferty, 1996", "species": "distinctus", "genus": "callibaetis", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:24f60320-60a7-102d-be47-00304854f810:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7165201	animalia/species/trogoderma_fasciferum	ITS-728161	urn:lsid:catalogueoflife.org:taxon:efcc8692-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	coleoptera	dermestidae	bostrichoidea	trogoderma	fasciferum		Blatchley, 1914	["trogoderma fasciferum"]	[{"source": "COL", "type": "accepted name", "name": "Trogoderma fasciferum", "language": "latin", "author": "Blatchley, 1914"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": "bostrichoidea", "phylum": "arthropoda", "family": "dermestidae", "author": "Blatchley, 1914", "species": "fasciferum", "genus": "trogoderma", "class": "insecta", "order": "coleoptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:efcc8692-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7165200	animalia/species/trogoderma_ballfinchi	ITS-728160	urn:lsid:catalogueoflife.org:taxon:ded2cd42-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	coleoptera	dermestidae	bostrichoidea	trogoderma	ballfinchi		Beal, 1954	["trogoderma ballfinchi"]	[{"source": "COL", "type": "accepted name", "name": "Trogoderma ballfinchi", "language": "latin", "author": "Beal, 1954"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": "bostrichoidea", "phylum": "arthropoda", "family": "dermestidae", "author": "Beal, 1954", "species": "ballfinchi", "genus": "trogoderma", "class": "insecta", "order": "coleoptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:ded2cd42-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7222990	animalia/species/paraleptophlebia_ontario	ITS-101219	urn:lsid:catalogueoflife.org:taxon:dec2a048-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	leptophlebiidae		paraleptophlebia	ontario		McDunnough, 1926	["paraleptophlebia ontario", "leptophlebia ontario"]	[{"source": "COL", "type": "accepted name", "name": "Paraleptophlebia ontario", "language": "latin", "author": "McDunnough, 1926"}, {"source": "COL", "type": "scientific name", "name": "Leptophlebia ontario", "language": "latin", "author": "McDunnough, 1926"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "arthropoda", "family": "leptophlebiidae", "author": "McDunnough, 1926", "species": "ontario", "genus": "paraleptophlebia", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:dec2a048-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7222991	animalia/species/paraleptophlebia_praepedita	ITS-101221	urn:lsid:catalogueoflife.org:taxon:defd04fe-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	leptophlebiidae		paraleptophlebia	praepedita		Eaton, 1884	["paraleptophlebia praepedita", "leptophlebia praepedita"]	[{"source": "COL", "type": "accepted name", "name": "Paraleptophlebia praepedita", "language": "latin", "author": "Eaton, 1884"}, {"source": "COL", "type": "scientific name", "name": "Leptophlebia praepedita", "language": "latin", "author": "Eaton, 1884"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "arthropoda", "family": "leptophlebiidae", "author": "Eaton, 1884", "species": "praepedita", "genus": "paraleptophlebia", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:defd04fe-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7222996	animalia/species/paraleptophlebia_temporalis	ITS-101226	urn:lsid:catalogueoflife.org:taxon:da23a05a-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	leptophlebiidae		paraleptophlebia	temporalis		McDunnough, 1926	["paraleptophlebia temporalis", "leptophlebia temporalis"]	[{"source": "COL", "type": "accepted name", "name": "Paraleptophlebia temporalis", "language": "latin", "author": "McDunnough, 1926"}, {"source": "COL", "type": "scientific name", "name": "Leptophlebia temporalis", "language": "latin", "author": "McDunnough, 1926"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "arthropoda", "family": "leptophlebiidae", "author": "McDunnough, 1926", "species": "temporalis", "genus": "paraleptophlebia", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:da23a05a-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
