record_id	key	name_code	col_lsid	database_full_name	rank	name	kingdom	phylum	classx	orderx	family	superfamily	genus	species	infraspecies	author	nameslist	namesjson	classification	authorityDetails	authority
7155726	animalia/species/cycloramphus_boraceiensis	ITS-663298	urn:lsid:catalogueoflife.org:taxon:efc60d4e-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	cycloramphidae		cycloramphus	boraceiensis		Heyer, 1983	cycloramphus boraceiensis	[{"source": "COL", "type": "accepted name", "name": "Cycloramphus boraceiensis", "language": "latin", "author": "Heyer, 1983"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "cycloramphidae", "author": "Heyer, 1983", "species": "boraceiensis", "genus": "cycloramphus", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:efc60d4e-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155711	animalia/species/thoropa_taophora	ITS-773985	urn:lsid:catalogueoflife.org:taxon:255c2e3e-60a7-102d-be47-00304854f810:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	cycloramphidae		thoropa	taophora		(Miranda-Ribeiro, 1923)	thoropa taophora	[{"source": "COL", "type": "accepted name", "name": "Thoropa taophora", "language": "latin", "author": "Miranda-Ribeiro, 1923"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "cycloramphidae", "author": "(Miranda-Ribeiro, 1923)", "species": "taophora", "genus": "thoropa", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:255c2e3e-60a7-102d-be47-00304854f810:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155712	animalia/species/crossodactylodes_pintoi	ITS-207892	urn:lsid:catalogueoflife.org:taxon:df1e021c-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	cycloramphidae		crossodactylodes	pintoi		Cochran, 1938	crossodactylodes pintoi	[{"source": "COL", "type": "accepted name", "name": "Crossodactylodes pintoi", "language": "latin", "author": "Cochran, 1938"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "cycloramphidae", "author": "Cochran, 1938", "species": "pintoi", "genus": "crossodactylodes", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:df1e021c-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155713	animalia/species/cycloramphus_asper	ITS-207900	urn:lsid:catalogueoflife.org:taxon:eef50f00-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	cycloramphidae		cycloramphus	asper		Werner, 1899	cycloramphus asper,cycloramphus neglectus	[{"source": "COL", "type": "accepted name", "name": "Cycloramphus asper", "language": "latin", "author": "Werner, 1899"}, {"source": "COL", "type": "scientific name", "name": "Cycloramphus neglectus", "language": "latin", "author": "Lutz, 1928"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "cycloramphidae", "author": "Werner, 1899", "species": "asper", "genus": "cycloramphus", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:eef50f00-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155714	animalia/species/cycloramphus_diringshofeni	ITS-207901	urn:lsid:catalogueoflife.org:taxon:df204fb8-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	cycloramphidae		cycloramphus	diringshofeni		Bokermann, 1957	cycloramphus diringshofeni	[{"source": "COL", "type": "accepted name", "name": "Cycloramphus diringshofeni", "language": "latin", "author": "Bokermann, 1957"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "cycloramphidae", "author": "Bokermann, 1957", "species": "diringshofeni", "genus": "cycloramphus", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:df204fb8-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155715	animalia/species/cycloramphus_eleutherodactylus	ITS-207902	urn:lsid:catalogueoflife.org:taxon:df1f5a40-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	cycloramphidae		cycloramphus	eleutherodactylus		(Miranda-Ribeiro, 1920)	cycloramphus eleutherodactylus	[{"source": "COL", "type": "accepted name", "name": "Cycloramphus eleutherodactylus", "language": "latin", "author": "Miranda-Ribeiro, 1920"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "cycloramphidae", "author": "(Miranda-Ribeiro, 1920)", "species": "eleutherodactylus", "genus": "cycloramphus", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:df1f5a40-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155716	animalia/species/cycloramphus_granulosus	ITS-207904	urn:lsid:catalogueoflife.org:taxon:df1d1456-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	cycloramphidae		cycloramphus	granulosus		Lutz, 1929	cycloramphus granulosus	[{"source": "COL", "type": "accepted name", "name": "Cycloramphus granulosus", "language": "latin", "author": "Lutz, 1929"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "cycloramphidae", "author": "Lutz, 1929", "species": "granulosus", "genus": "cycloramphus", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:df1d1456-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155717	animalia/species/cycloramphus_ohausi	ITS-207906	urn:lsid:catalogueoflife.org:taxon:eff25296-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	cycloramphidae		cycloramphus	ohausi		(Wandolleck, 1907)	cycloramphus ohausi	[{"source": "COL", "type": "accepted name", "name": "Cycloramphus ohausi", "language": "latin", "author": "Wandolleck, 1907"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "cycloramphidae", "author": "(Wandolleck, 1907)", "species": "ohausi", "genus": "cycloramphus", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:eff25296-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155718	animalia/species/zachaenus_parvulus	ITS-208044	urn:lsid:catalogueoflife.org:taxon:df1fd100-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	cycloramphidae		zachaenus	parvulus		(Girard, 1853)	zachaenus parvulus	[{"source": "COL", "type": "accepted name", "name": "Zachaenus parvulus", "language": "latin", "author": "Girard, 1853"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "cycloramphidae", "author": "(Girard, 1853)", "species": "parvulus", "genus": "zachaenus", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:df1fd100-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155719	animalia/species/rhinoderma_darwinii	ITS-208062	urn:lsid:catalogueoflife.org:taxon:ee718c66-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	cycloramphidae		rhinoderma	darwinii		Duméril and Bibron, 1841	rhinoderma darwinii	[{"source": "COL", "type": "accepted name", "name": "Rhinoderma darwinii", "language": "latin", "author": "Dum\u00e9ril and Bibron, 1841"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "cycloramphidae", "author": "Dum\u00e9ril and Bibron, 1841", "species": "darwinii", "genus": "rhinoderma", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:ee718c66-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155722	animalia/species/crossodactylodes_bokermanni	ITS-663289	urn:lsid:catalogueoflife.org:taxon:eeff3ef8-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	cycloramphidae		crossodactylodes	bokermanni		Peixoto, 1983	crossodactylodes bokermanni	[{"source": "COL", "type": "accepted name", "name": "Crossodactylodes bokermanni", "language": "latin", "author": "Peixoto, 1983"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "cycloramphidae", "author": "Peixoto, 1983", "species": "bokermanni", "genus": "crossodactylodes", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:eeff3ef8-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155720	animalia/species/cycloramphus_bolitoglossus	ITS-550309	urn:lsid:catalogueoflife.org:taxon:eff259b2-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	cycloramphidae		cycloramphus	bolitoglossus		(Werner, 1897)	cycloramphus bolitoglossus,eupsophus bolitoglossus,craspedoglossa santaecatharinae	[{"source": "COL", "type": "accepted name", "name": "Cycloramphus bolitoglossus", "language": "latin", "author": "Werner, 1897"}, {"source": "COL", "type": "scientific name", "name": "Eupsophus bolitoglossus", "language": "latin", "author": "Werner, 1897"}, {"source": "COL", "type": "scientific name", "name": "Craspedoglossa santaecatharinae", "language": "latin", "author": "M\u00fcller, 1922"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "cycloramphidae", "author": "(Werner, 1897)", "species": "bolitoglossus", "genus": "cycloramphus", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:eff259b2-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155721	animalia/species/cycloramphus_stejnegeri	ITS-550310	urn:lsid:catalogueoflife.org:taxon:df1896ec-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	cycloramphidae		cycloramphus	stejnegeri		(Noble, 1924)	cycloramphus stejnegeri,craspedoglossa stejnegeri	[{"source": "COL", "type": "accepted name", "name": "Cycloramphus stejnegeri", "language": "latin", "author": "Noble, 1924"}, {"source": "COL", "type": "scientific name", "name": "Craspedoglossa stejnegeri", "language": "latin", "author": "Noble, 1924"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "cycloramphidae", "author": "(Noble, 1924)", "species": "stejnegeri", "genus": "cycloramphus", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:df1896ec-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155710	animalia/species/proceratophrys_renalis	ITS-773984	urn:lsid:catalogueoflife.org:taxon:255c2b82-60a7-102d-be47-00304854f810:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	cycloramphidae		proceratophrys	renalis		(Miranda-Ribeiro, 1920)	proceratophrys renalis,ceratophrys renalis	[{"source": "COL", "type": "accepted name", "name": "Proceratophrys renalis", "language": "latin", "author": "Miranda-Ribeiro, 1920"}, {"source": "COL", "type": "scientific name", "name": "Ceratophrys renalis", "language": "latin", "author": "Miranda-Ribeiro, 1920"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "cycloramphidae", "author": "(Miranda-Ribeiro, 1920)", "species": "renalis", "genus": "proceratophrys", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:255c2b82-60a7-102d-be47-00304854f810:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155709	animalia/species/proceratophrys_phyllostoma	ITS-773983	urn:lsid:catalogueoflife.org:taxon:255c28a8-60a7-102d-be47-00304854f810:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	cycloramphidae		proceratophrys	phyllostoma		Izecksohn, Cruz and Peixoto, 1999	proceratophrys phyllostoma,proceratophrys phyllostomus	[{"source": "COL", "type": "accepted name", "name": "Proceratophrys phyllostoma", "language": "latin", "author": "Izecksohn, Cruz and Peixoto, 1999"}, {"source": "COL", "type": "scientific name", "name": "Proceratophrys phyllostomus", "language": "latin", "author": "Izecksohn, Cruz and Peixoto, 1999"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "cycloramphidae", "author": "Izecksohn, Cruz and Peixoto, 1999", "species": "phyllostoma", "genus": "proceratophrys", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:255c28a8-60a7-102d-be47-00304854f810:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155708	animalia/species/proceratophrys_paviotii	ITS-773982	urn:lsid:catalogueoflife.org:taxon:255c2600-60a7-102d-be47-00304854f810:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	cycloramphidae		proceratophrys	paviotii		Cruz, Prado and Izecksohn, 2005	proceratophrys paviotii	[{"source": "COL", "type": "accepted name", "name": "Proceratophrys paviotii", "language": "latin", "author": "Cruz, Prado and Izecksohn, 2005"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "cycloramphidae", "author": "Cruz, Prado and Izecksohn, 2005", "species": "paviotii", "genus": "proceratophrys", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:255c2600-60a7-102d-be47-00304854f810:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155707	animalia/species/odontophrynus_maisuma	ITS-773981	urn:lsid:catalogueoflife.org:taxon:255c22c2-60a7-102d-be47-00304854f810:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	cycloramphidae		odontophrynus	maisuma		Rosset, 2008	odontophrynus maisuma	[{"source": "COL", "type": "accepted name", "name": "Odontophrynus maisuma", "language": "latin", "author": "Rosset, 2008"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "cycloramphidae", "author": "Rosset, 2008", "species": "maisuma", "genus": "odontophrynus", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:255c22c2-60a7-102d-be47-00304854f810:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155706	animalia/species/eupsophus_septentrionalis	ITS-773980	urn:lsid:catalogueoflife.org:taxon:255c201a-60a7-102d-be47-00304854f810:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	cycloramphidae		eupsophus	septentrionalis		Ibarra-Vidal, Ortiz and Torres-Pérez, 2004	eupsophus septentrionalis	[{"source": "COL", "type": "accepted name", "name": "Eupsophus septentrionalis", "language": "latin", "author": "Ibarra-Vidal, Ortiz and Torres-P\u00e9rez, 2004"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "cycloramphidae", "author": "Ibarra-Vidal, Ortiz and Torres-P\u00e9rez, 2004", "species": "septentrionalis", "genus": "eupsophus", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:255c201a-60a7-102d-be47-00304854f810:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155705	animalia/species/eupsophus_queulensis	ITS-773979	urn:lsid:catalogueoflife.org:taxon:255c19c6-60a7-102d-be47-00304854f810:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	cycloramphidae		eupsophus	queulensis		Veloso, Celis-Diez, Guerrero, Méndez-Torres, Iturra-C. and Simonetti, 2005	eupsophus queulensis	[{"source": "COL", "type": "accepted name", "name": "Eupsophus queulensis", "language": "latin", "author": "Veloso, Celis-Diez, Guerrero, M\u00e9ndez-Torres, Iturra-C. and Simonetti, 2005"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "cycloramphidae", "author": "Veloso, Celis-Diez, Guerrero, M\u00e9ndez-Torres, Iturra-C. and Simonetti, 2005", "species": "queulensis", "genus": "eupsophus", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:255c19c6-60a7-102d-be47-00304854f810:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155689	animalia/species/alsodes_pehuenche	ITS-663869	urn:lsid:catalogueoflife.org:taxon:eefdfa98-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	cycloramphidae		alsodes	pehuenche		Cei, 1976	alsodes pehuenche	[{"source": "COL", "type": "accepted name", "name": "Alsodes pehuenche", "language": "latin", "author": "Cei, 1976"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "cycloramphidae", "author": "Cei, 1976", "species": "pehuenche", "genus": "alsodes", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:eefdfa98-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155690	animalia/species/alsodes_tumultuosus	ITS-663870	urn:lsid:catalogueoflife.org:taxon:25055f78-60a7-102d-be47-00304854f810:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	cycloramphidae		alsodes	tumultuosus		Veloso, Iturra-Constant and Galleguillos-G., 1979	alsodes tumultuosus	[{"source": "COL", "type": "accepted name", "name": "Alsodes tumultuosus", "language": "latin", "author": "Veloso, Iturra-Constant and Galleguillos-G., 1979"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "cycloramphidae", "author": "Veloso, Iturra-Constant and Galleguillos-G., 1979", "species": "tumultuosus", "genus": "alsodes", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:25055f78-60a7-102d-be47-00304854f810:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155691	animalia/species/alsodes_valdiviensis	ITS-663871	urn:lsid:catalogueoflife.org:taxon:df2a9ee6-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	cycloramphidae		alsodes	valdiviensis		Formas, Cuevas and Brieva, 2002	alsodes valdiviensis	[{"source": "COL", "type": "accepted name", "name": "Alsodes valdiviensis", "language": "latin", "author": "Formas, Cuevas and Brieva, 2002"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "cycloramphidae", "author": "Formas, Cuevas and Brieva, 2002", "species": "valdiviensis", "genus": "alsodes", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:df2a9ee6-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155692	animalia/species/alsodes_vanzolinii	ITS-663872	urn:lsid:catalogueoflife.org:taxon:df328174-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	cycloramphidae		alsodes	vanzolinii		(Donoso-Barros, 1974)	alsodes vanzolinii	[{"source": "COL", "type": "accepted name", "name": "Alsodes vanzolinii", "language": "latin", "author": "Donoso-Barros, 1974"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "cycloramphidae", "author": "(Donoso-Barros, 1974)", "species": "vanzolinii", "genus": "alsodes", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:df328174-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155693	animalia/species/alsodes_verrucosus	ITS-663873	urn:lsid:catalogueoflife.org:taxon:decd26da-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	cycloramphidae		alsodes	verrucosus		(Philippi, 1902)	alsodes verrucosus	[{"source": "COL", "type": "accepted name", "name": "Alsodes verrucosus", "language": "latin", "author": "Philippi, 1902"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "cycloramphidae", "author": "(Philippi, 1902)", "species": "verrucosus", "genus": "alsodes", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:decd26da-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155694	animalia/species/alsodes_vittatus	ITS-663874	urn:lsid:catalogueoflife.org:taxon:decd2806-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	cycloramphidae		alsodes	vittatus		(Philippi, 1902)	alsodes vittatus	[{"source": "COL", "type": "accepted name", "name": "Alsodes vittatus", "language": "latin", "author": "Philippi, 1902"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "cycloramphidae", "author": "(Philippi, 1902)", "species": "vittatus", "genus": "alsodes", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:decd2806-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155695	animalia/species/eupsophus_calcaratus	ITS-663882	urn:lsid:catalogueoflife.org:taxon:eff08830-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	cycloramphidae		eupsophus	calcaratus		(Günther, 1881)	eupsophus calcaratus	[{"source": "COL", "type": "accepted name", "name": "Eupsophus calcaratus", "language": "latin", "author": "G\u00fcnther, 1881"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "cycloramphidae", "author": "(G\u00fcnther, 1881)", "species": "calcaratus", "genus": "eupsophus", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:eff08830-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155696	animalia/species/eupsophus_contulmoensis	ITS-663883	urn:lsid:catalogueoflife.org:taxon:df2a210a-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	cycloramphidae		eupsophus	contulmoensis		Ortiz, Ibarra-Vidal and Formas, 1989	eupsophus contulmoensis	[{"source": "COL", "type": "accepted name", "name": "Eupsophus contulmoensis", "language": "latin", "author": "Ortiz, Ibarra-Vidal and Formas, 1989"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "cycloramphidae", "author": "Ortiz, Ibarra-Vidal and Formas, 1989", "species": "contulmoensis", "genus": "eupsophus", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:df2a210a-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155697	animalia/species/eupsophus_emiliopugini	ITS-663884	urn:lsid:catalogueoflife.org:taxon:df3b277a-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	cycloramphidae		eupsophus	emiliopugini		Formas, 1989	eupsophus emiliopugini	[{"source": "COL", "type": "accepted name", "name": "Eupsophus emiliopugini", "language": "latin", "author": "Formas, 1989"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "cycloramphidae", "author": "Formas, 1989", "species": "emiliopugini", "genus": "eupsophus", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:df3b277a-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155698	animalia/species/eupsophus_insularis	ITS-663885	urn:lsid:catalogueoflife.org:taxon:ef1426ec-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	cycloramphidae		eupsophus	insularis		(Philippi, 1902)	eupsophus insularis	[{"source": "COL", "type": "accepted name", "name": "Eupsophus insularis", "language": "latin", "author": "Philippi, 1902"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "cycloramphidae", "author": "(Philippi, 1902)", "species": "insularis", "genus": "eupsophus", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:ef1426ec-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155699	animalia/species/eupsophus_migueli	ITS-663886	urn:lsid:catalogueoflife.org:taxon:df3b1776-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	cycloramphidae		eupsophus	migueli		Formas, 1978	eupsophus migueli	[{"source": "COL", "type": "accepted name", "name": "Eupsophus migueli", "language": "latin", "author": "Formas, 1978"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "cycloramphidae", "author": "Formas, 1978", "species": "migueli", "genus": "eupsophus", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:df3b1776-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155700	animalia/species/eupsophus_nahuelbutensis	ITS-663887	urn:lsid:catalogueoflife.org:taxon:df3b368e-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	cycloramphidae		eupsophus	nahuelbutensis		Ortiz and Ibarra-Vidal, 1992	eupsophus nahuelbutensis	[{"source": "COL", "type": "accepted name", "name": "Eupsophus nahuelbutensis", "language": "latin", "author": "Ortiz and Ibarra-Vidal, 1992"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "cycloramphidae", "author": "Ortiz and Ibarra-Vidal, 1992", "species": "nahuelbutensis", "genus": "eupsophus", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:df3b368e-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155651	animalia/species/odontophrynus_carvalhoi	ITS-207968	urn:lsid:catalogueoflife.org:taxon:df20cd30-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	cycloramphidae		odontophrynus	carvalhoi		Savage and Cei, 1965	odontophrynus carvalhoi	[{"source": "COL", "type": "accepted name", "name": "Odontophrynus carvalhoi", "language": "latin", "author": "Savage and Cei, 1965"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "cycloramphidae", "author": "Savage and Cei, 1965", "species": "carvalhoi", "genus": "odontophrynus", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:df20cd30-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
